,period,raw_data,closer#,category,label,Silhouette,result
23585,201911,0.00011897487784153781,2,2.0,5.0,0.751484,1
23586,201911,-0.00022208193336155092,2,2.0,5.0,0.751484,1
23587,201911,-0.0022663474839646367,2,2.0,6.0,0.751484,1
23588,201911,0.00011835881625302136,2,2.0,5.0,0.751484,1
23589,201911,-0.0007935505179921165,2,2.0,7.0,0.751484,1
23590,201911,-0.001321694129437674,2,2.0,7.0,0.751484,1
23591,201911,-0.0026953846530523152,2,2.0,6.0,0.751484,1
23592,201911,1.9377677162992767e-05,2,2.0,5.0,0.751484,1
23593,201911,-0.00026948929065838455,2,2.0,7.0,0.751484,1
23594,201911,-1.8527393112890422e-05,2,2.0,5.0,0.751484,1
23595,201911,0.0002688553357802448,2,2.0,5.0,0.751484,1
23596,201911,-0.003265459824469872,2,2.0,6.0,0.751484,1
23597,201911,-0.004297177288681269,2,2.0,6.0,0.751484,1
23598,201911,0.0005636915291142941,2,2.0,5.0,0.751484,1
23599,201911,-0.0011182457278482616,2,2.0,6.0,0.751484,1
23600,201911,0.0009329086530487984,2,2.0,5.0,0.751484,1
23601,201911,0.0008787882241449551,2,2.0,5.0,0.751484,1
23602,201911,0.0002908526986175275,2,2.0,5.0,0.751484,1
23603,201911,0.0005391664538183249,2,2.0,5.0,0.751484,1
23604,201911,-0.00014208930675522425,2,2.0,5.0,0.751484,1
23605,201911,-2.6942591648548842e-05,2,2.0,5.0,0.751484,1
23606,201911,5.345378944184631e-05,2,2.0,6.0,0.751484,1
23607,201911,0.00012549307895824314,2,2.0,5.0,0.751484,1
23608,201911,-0.0009396077296696604,2,2.0,7.0,0.751484,1
23609,201911,6.411316222511232e-05,2,2.0,7.0,0.751484,1
23610,201911,-0.0007878421433269978,2,2.0,7.0,0.751484,1
23611,201911,-0.0008245290076592937,2,2.0,7.0,0.751484,1
23612,201911,-0.0004730044130701572,2,2.0,7.0,0.751484,1
23613,201911,0.0008088346843032923,2,2.0,5.0,0.751484,1
23614,201911,0.0006941659926087596,2,2.0,6.0,0.751484,1
23615,201911,-0.00017827889299951494,2,2.0,7.0,0.751484,1
23616,201911,-0.00027147856628289446,2,2.0,5.0,0.751484,1
23617,201911,0.0004522695654304698,2,2.0,5.0,0.751484,1
23618,201911,0.00021713603811804205,2,2.0,7.0,0.751484,1
23619,201911,-0.00037929481512037454,2,2.0,5.0,0.751484,1
23620,201911,-0.00021003538044169544,2,2.0,7.0,0.751484,1
23621,201911,-0.0003349354508100078,2,2.0,5.0,0.751484,1
23622,201911,-0.0020071881072362885,2,2.0,11.0,0.751484,1
23623,201911,-0.0001385456055868417,2,2.0,7.0,0.751484,1
23624,201911,-0.000666559993987903,2,2.0,7.0,0.751484,1
23625,201911,-0.00041150617646053435,2,2.0,5.0,0.751484,1
23626,201911,-0.003912233300507068,2,2.0,11.0,0.751484,1
23627,201911,-0.00015922447259072214,2,2.0,5.0,0.751484,1
23628,201911,0.00015048614121042193,2,2.0,5.0,0.751484,1
23629,201911,-0.00015427357924636454,2,2.0,5.0,0.751484,1
23630,201911,-0.0033644527033902705,2,2.0,6.0,0.751484,1
23631,201911,-0.000834630518220365,2,2.0,7.0,0.751484,1
23632,201911,4.3055327550973744e-05,2,2.0,7.0,0.751484,1
23633,201911,-0.00016440853534732013,2,2.0,7.0,0.751484,1
23634,201911,-0.0015454881393816321,2,2.0,6.0,0.751484,1
23635,201911,7.278317934833467e-06,2,2.0,5.0,0.751484,1
23636,201911,0.0002635314880171791,2,2.0,5.0,0.751484,1
23637,201911,0.00022572349287656836,2,2.0,5.0,0.751484,1
23638,201911,2.1930324874119832e-05,2,2.0,5.0,0.751484,1
23639,201911,-0.0005081372143467888,2,2.0,7.0,0.751484,1
23640,201911,-0.00037637560948496686,2,2.0,5.0,0.751484,1
23641,201911,-0.00017297753744060173,2,2.0,5.0,0.751484,1
23642,201911,7.738844898995012e-05,2,2.0,5.0,0.751484,1
23643,201911,-0.0004564589634537697,2,2.0,7.0,0.751484,1
23644,201911,0.0007767544308444485,2,2.0,5.0,0.751484,1
23645,201911,-0.00017161774128908293,2,2.0,5.0,0.751484,1
23646,201911,0.00010626841796693043,2,2.0,5.0,0.751484,1
23647,201911,0.00028676914436800874,2,2.0,5.0,0.751484,1
23648,201911,-5.5558656313223765e-05,2,2.0,5.0,0.751484,1
23649,201911,0.0004411945777974324,2,2.0,5.0,0.751484,1
23650,201911,0.00013552216347306967,2,2.0,5.0,0.751484,1
23651,201911,0.00011119776696432382,2,2.0,5.0,0.751484,1
23652,201911,0.0010774442154797726,2,2.0,7.0,0.751484,1
23653,201911,0.00031877329252893104,2,2.0,5.0,0.751484,1
23654,201911,-0.0002575102774426341,2,2.0,5.0,0.751484,1
23655,201911,-0.0008845195125650207,2,2.0,5.0,0.751484,1
23656,201911,-0.0005469191167503596,2,2.0,7.0,0.751484,1
23657,201911,0.0009917607641546056,2,2.0,7.0,0.751484,1
23658,201911,-0.0001842619609669782,2,2.0,5.0,0.751484,1
23659,201911,0.0011187349396641366,2,2.0,5.0,0.751484,1
23660,201911,0.00044550671853357923,2,2.0,5.0,0.751484,1
23661,201911,-4.5650027968804354e-05,2,2.0,5.0,0.751484,1
23662,201911,0.0001017683969985228,2,2.0,5.0,0.751484,1
23663,201911,0.0005563596266438253,2,2.0,5.0,0.751484,1
23664,201911,9.996086955652573e-05,2,2.0,5.0,0.751484,1
23665,201911,0.00015305015731428284,2,2.0,5.0,0.751484,1
23666,201911,0.00011087094084359706,2,2.0,5.0,0.751484,1
23667,201911,-0.000267914432042744,2,2.0,5.0,0.751484,1
23668,201911,0.0006000144639983773,2,2.0,5.0,0.751484,1
23669,201911,-0.0007224060510634445,2,2.0,7.0,0.751484,1
23670,201911,-0.00034011844669294076,2,2.0,5.0,0.751484,1
23671,201911,-0.002140927219297737,2,2.0,6.0,0.751484,1
23672,201911,-0.000643977953477588,2,2.0,5.0,0.751484,1
23673,201911,0.00021554221704718656,2,2.0,5.0,0.751484,1
23674,201911,-2.788662808598019e-05,2,2.0,5.0,0.751484,1
23675,201911,-0.00021343208965845405,2,2.0,5.0,0.751484,1
23676,201911,-0.00027566439952352083,2,2.0,5.0,0.751484,1
23677,201911,-9.817136844503694e-05,2,2.0,5.0,0.751484,1
23678,201911,-0.0006327079873881303,2,2.0,5.0,0.751484,1
23679,201911,-0.0008064098705654033,2,2.0,5.0,0.751484,1
23680,201911,-0.00031856157904257997,2,2.0,7.0,0.751484,1
23681,201911,4.317716835430474e-05,2,2.0,5.0,0.751484,1
23682,201911,-0.00019193295651348308,2,2.0,5.0,0.751484,1
23683,201911,0.00037140509401069723,2,2.0,5.0,0.751484,1
23684,201911,-0.00020747393631609157,2,2.0,7.0,0.751484,1
23685,201911,-0.0012518292604363523,2,2.0,6.0,0.751484,1
23686,201911,-9.8369005281711e-05,2,2.0,5.0,0.751484,1
23687,201911,-0.000762429317474016,2,2.0,5.0,0.751484,1
23688,201911,-0.00022505270957481115,2,2.0,5.0,0.751484,1
23689,201911,-0.0005263957631541416,2,2.0,5.0,0.751484,1
23690,201911,9.441740927286446e-05,2,2.0,5.0,0.751484,1
23691,201911,7.596390787512064e-06,2,2.0,5.0,0.751484,1
23692,201911,-9.907002771797124e-05,2,2.0,5.0,0.751484,1
23693,201911,0.0006547733792103827,2,2.0,5.0,0.751484,1
23694,201911,0.0013336288690334187,2,2.0,5.0,0.751484,1
23695,201911,-0.0003466336030396633,2,2.0,7.0,0.751484,1
23696,201911,0.00012643675800063647,2,2.0,5.0,0.751484,1
23697,201911,0.001782843818073161,2,2.0,6.0,0.751484,1
23698,201911,-0.0004319214925635606,2,2.0,5.0,0.751484,1
23699,201911,-0.00014339075423777103,2,2.0,5.0,0.751484,1
23700,201911,0.0007441918586846441,2,2.0,6.0,0.751484,1
23701,201911,0.001365556598175317,2,2.0,6.0,0.751484,1
23702,201911,-0.0004474500962533057,2,2.0,7.0,0.751484,1
23703,201911,-0.0015067173924762755,2,2.0,6.0,0.751484,1
23704,201911,-0.0009083226753864437,2,2.0,7.0,0.751484,1
23705,201911,0.0005065939616179094,2,2.0,5.0,0.751484,1
23706,201911,-0.00014185300504323094,2,2.0,5.0,0.751484,1
23707,201911,0.00027724702267732936,2,2.0,5.0,0.751484,1
23708,201911,-6.556983280461281e-05,2,2.0,5.0,0.751484,1
23709,201911,-0.0002875175099688931,2,2.0,5.0,0.751484,1
23710,201911,-9.541422332404181e-05,2,2.0,5.0,0.751484,1
23711,201911,0.001199946670094505,2,2.0,7.0,0.751484,1
23712,201911,-0.00033921720343641935,2,2.0,5.0,0.751484,1
23713,201911,0.0004246171627892181,2,2.0,5.0,0.751484,1
23714,201911,0.0005136044579558075,2,2.0,5.0,0.751484,1
23715,201911,-0.00031392552133183924,2,2.0,5.0,0.751484,1
23716,201911,-0.0005143772263545543,2,2.0,5.0,0.751484,1
23717,201911,0.0023181066336110234,2,2.0,11.0,0.751484,1
23718,201911,0.00034861622785683724,2,2.0,5.0,0.751484,1
23719,201911,0.0003556750177813228,2,2.0,5.0,0.751484,1
23720,201911,-0.0023674388555809858,2,2.0,6.0,0.751484,1
23721,201911,0.0005432752787601203,2,2.0,7.0,0.751484,1
23722,201911,-0.00017248178672161886,2,2.0,5.0,0.751484,1
23723,201911,0.00046744858249439856,2,2.0,5.0,0.751484,1
23724,201911,0.00042870387638686223,2,2.0,7.0,0.751484,1
23725,201911,-0.00026929945015581326,2,2.0,7.0,0.751484,1
23726,201911,7.554043113486842e-05,2,2.0,5.0,0.751484,1
23727,201911,-8.406195003772154e-05,2,2.0,5.0,0.751484,1
23728,201911,-0.00013618604381917976,2,2.0,5.0,0.751484,1
23729,201911,5.652691179420799e-06,2,2.0,5.0,0.751484,1
23730,201911,-0.00023376819997793065,2,2.0,5.0,0.751484,1
23731,201911,0.00019385948544368148,2,2.0,7.0,0.751484,1
23732,201911,-3.7001139717176556e-05,2,2.0,5.0,0.751484,1
23733,201911,0.00042175462120212613,2,2.0,7.0,0.751484,1
23734,201911,-0.00031239962147083133,2,2.0,5.0,0.751484,1
23735,201911,2.160768781322986e-05,2,2.0,5.0,0.751484,1
23736,201911,-7.127728254999965e-05,2,2.0,5.0,0.751484,1
23737,201911,-0.0001312364793557208,2,2.0,5.0,0.751484,1
23738,201911,0.0005731922632548958,2,2.0,7.0,0.751484,1
23739,201911,-0.0002169968228554353,2,2.0,5.0,0.751484,1
23740,201911,0.0001504712674068287,2,2.0,5.0,0.751484,1
23741,201911,7.121610404283274e-05,2,2.0,5.0,0.751484,1
23742,201911,9.044411303875677e-05,2,2.0,5.0,0.751484,1
23743,201911,-0.0004008815664565191,2,2.0,6.0,0.751484,1
23744,201911,-0.0005048490798799321,2,2.0,5.0,0.751484,1
23745,201911,5.212590578594245e-05,2,2.0,5.0,0.751484,1
23746,201911,-0.00025476721952145454,2,2.0,5.0,0.751484,1
23747,201911,-0.000756864334398415,2,2.0,5.0,0.751484,1
23748,201911,-0.0005130853664013557,2,2.0,5.0,0.751484,1
23749,201911,0.0002121179667301476,2,2.0,5.0,0.751484,1
23750,201911,-0.00040722901234403253,2,2.0,5.0,0.751484,1
23751,201911,-0.0004805338566075079,2,2.0,7.0,0.751484,1
23752,201911,-0.0003451016334292945,2,2.0,5.0,0.751484,1
23753,201911,1.1183941969648004e-05,2,2.0,5.0,0.751484,1
23754,201911,-7.924088058643974e-05,2,2.0,7.0,0.751484,1
23755,201911,-0.0005825736810220406,2,2.0,5.0,0.751484,1
23756,201911,-0.00014754133764654397,2,2.0,7.0,0.751484,1
23757,201911,-8.301949652377517e-05,2,2.0,5.0,0.751484,1
23758,201911,8.463111778837628e-05,2,2.0,5.0,0.751484,1
23759,201911,-0.0003658666451337922,2,2.0,6.0,0.751484,1
23760,201911,-2.881890570279211e-05,2,2.0,5.0,0.751484,1
23761,201911,-4.6858229998179015e-05,2,2.0,5.0,0.751484,1
23762,201911,0.00022059322269342375,2,2.0,5.0,0.751484,1
23763,201911,0.00020242547296220437,2,2.0,5.0,0.751484,1
23764,201911,0.0003026903315912932,2,2.0,5.0,0.751484,1
23765,201911,-4.879151238128543e-05,2,2.0,5.0,0.751484,1
23766,201911,-0.00014899546944434404,2,2.0,5.0,0.751484,1
23767,201911,-0.0003067699557868764,2,2.0,5.0,0.751484,1
23768,201911,0.00038530389370862396,2,2.0,5.0,0.751484,1
23769,201911,0.000210604831809178,2,2.0,5.0,0.751484,1
23770,201911,-0.0006376105407252908,2,2.0,7.0,0.751484,1
23771,201911,0.00037271603156114,2,2.0,5.0,0.751484,1
23772,201911,0.000188685076427646,2,2.0,5.0,0.751484,1
23773,201911,0.00039499381935456765,2,2.0,5.0,0.751484,1
23774,201911,0.00030885110958479346,2,2.0,5.0,0.751484,1
23775,201911,-0.00035294000583235174,2,2.0,7.0,0.751484,1
23776,201911,-5.731229961384088e-05,2,2.0,7.0,0.751484,1
23777,201911,0.0006701772444648669,2,2.0,5.0,0.751484,1
23778,201911,0.00029718982445047003,2,2.0,5.0,0.751484,1
23779,201911,-2.5418654840905218e-05,2,2.0,7.0,0.751484,1
23780,201911,0.0008067456970456987,2,2.0,5.0,0.751484,1
23781,201911,0.0002370097575476393,2,2.0,7.0,0.751484,1
23782,201911,0.0003673342295223847,2,2.0,7.0,0.751484,1
23783,201911,0.00015776393511259811,2,2.0,5.0,0.751484,1
23784,201911,0.0008685172571858857,2,2.0,7.0,0.751484,1
23785,201911,-0.0024187459493987262,2,2.0,6.0,0.751484,1
23786,201911,0.00018289948187884874,2,2.0,5.0,0.751484,1
23787,201911,0.0005291213288728614,2,2.0,5.0,0.751484,1
23788,201911,0.00019526196061633527,2,2.0,5.0,0.751484,1
23789,201911,-0.00029717615514528005,2,2.0,5.0,0.751484,1
23790,201911,-0.00020296003553085028,2,2.0,7.0,0.751484,1
23791,201911,0.0005945589893963188,2,2.0,5.0,0.751484,1
23792,201911,0.00011785398062784225,2,2.0,5.0,0.751484,1
23793,201911,-1.314824665314518e-05,2,2.0,5.0,0.751484,1
23794,201911,-0.0006401383620686829,2,2.0,6.0,0.751484,1
23795,201911,-0.00043956280205748044,2,2.0,5.0,0.751484,1
23796,201911,0.00041115432657534256,2,2.0,5.0,0.751484,1
23797,201911,-2.184931050578598e-05,2,2.0,5.0,0.751484,1
23798,201911,0.0006761607492808253,2,2.0,5.0,0.751484,1
23799,201911,-1.1935960792470723e-05,2,2.0,5.0,0.751484,1
23800,201911,-0.00012537539238110184,2,2.0,5.0,0.751484,1
23801,201911,-0.00018896776688052342,2,2.0,5.0,0.751484,1
23802,201911,9.584261861164122e-06,2,2.0,5.0,0.751484,1
23803,201911,0.00015156084358750377,2,2.0,5.0,0.751484,1
23804,201911,-0.0001939162635244429,2,2.0,5.0,0.751484,1
23805,201911,0.0006362660055310699,2,2.0,5.0,0.751484,1
23806,201911,-0.00013762316550128162,2,2.0,7.0,0.751484,1
23807,201911,0.0005938478943426162,2,2.0,5.0,0.751484,1
23808,201911,0.00029006004522670993,2,2.0,5.0,0.751484,1
23809,201911,-0.00017728367762174458,2,2.0,5.0,0.751484,1
23810,201911,5.150392826180905e-05,2,2.0,5.0,0.751484,1
23811,201911,-0.00036026324713020583,2,2.0,5.0,0.751484,1
23812,201911,-0.00028866179520264267,2,2.0,5.0,0.751484,1
23813,201911,-6.428386870538816e-05,2,2.0,5.0,0.751484,1
23814,201911,0.00021435495902551337,2,2.0,5.0,0.751484,1
23815,201911,0.0001421856423985446,2,2.0,5.0,0.751484,1
23816,201911,0.000531496332464485,2,2.0,5.0,0.751484,1
23817,201911,-0.0015404423670406686,2,2.0,7.0,0.751484,1
23818,201911,0.00017095169881940818,2,2.0,7.0,0.751484,1
23819,201911,5.587258201558143e-05,2,2.0,7.0,0.751484,1
23820,201911,0.0001829034832189791,2,2.0,5.0,0.751484,1
23821,201911,-0.00015476889311685226,2,2.0,5.0,0.751484,1
23822,201911,1.767093999660574e-05,2,2.0,5.0,0.751484,1
23823,201911,-9.097745700273663e-05,2,2.0,7.0,0.751484,1
23824,201911,0.00024065180230536498,2,2.0,5.0,0.751484,1
23825,201911,-0.0002968682748905849,2,2.0,5.0,0.751484,1
23826,201911,-0.00011171625868882984,2,2.0,7.0,0.751484,1
23827,201911,0.0002255210862495005,2,2.0,5.0,0.751484,1
23828,201911,-0.0004691365023609251,2,2.0,6.0,0.751484,1
23829,201911,-0.00022463791392510757,2,2.0,7.0,0.751484,1
23830,201911,0.000299686364014633,2,2.0,5.0,0.751484,1
23831,201911,0.00035110779048409314,2,2.0,5.0,0.751484,1
23832,201911,0.0005110675920150243,2,2.0,5.0,0.751484,1
23833,201911,-3.460117382928729e-05,2,2.0,6.0,0.751484,1
23834,201911,-8.673484531755093e-05,2,2.0,5.0,0.751484,1
23835,201911,-0.00048644957671058366,2,2.0,7.0,0.751484,1
23836,201911,0.00018953248858451843,2,2.0,7.0,0.751484,1
23837,201911,8.317235871800221e-05,2,2.0,5.0,0.751484,1
23838,201911,2.371038601268083e-05,2,2.0,5.0,0.751484,1
23839,201911,0.00016418625658843667,2,2.0,5.0,0.751484,1
23840,201911,0.00027301137300128175,2,2.0,5.0,0.751484,1
23841,201911,0.0010166830255184322,2,2.0,6.0,0.751484,1
23842,201911,-0.000228451541333925,2,2.0,5.0,0.751484,1
23843,201911,0.0002002846566028893,2,2.0,5.0,0.751484,1
23844,201911,0.0003742435088497587,2,2.0,5.0,0.751484,1
23845,201911,0.00010740628451458178,2,2.0,5.0,0.751484,1
23846,201911,-0.0005121557699749247,2,2.0,5.0,0.751484,1
23847,201911,-0.0004423904466966633,2,2.0,5.0,0.751484,1
23848,201911,0.0006486514251446352,2,2.0,5.0,0.751484,1
23849,201911,-0.0001306762225794955,2,2.0,5.0,0.751484,1
23850,201911,-6.801372859627008e-05,2,2.0,5.0,0.751484,1
23851,201911,0.0001827845349907875,2,2.0,5.0,0.751484,1
23852,201911,0.0007710920926183462,2,2.0,7.0,0.751484,1
23853,201911,-5.955379456281662e-05,2,2.0,5.0,0.751484,1
23854,201911,-8.156779749697307e-05,2,2.0,5.0,0.751484,1
23855,201911,-2.038483420619741e-05,2,2.0,5.0,0.751484,1
23856,201911,0.0004973453376442194,2,2.0,5.0,0.751484,1
23857,201911,-0.00038148895706399346,2,2.0,5.0,0.751484,1
23858,201911,-0.0002748122780758422,2,2.0,5.0,0.751484,1
23859,201911,-0.0004662214530981146,2,2.0,5.0,0.751484,1
23860,201911,0.0002249471686081961,2,2.0,5.0,0.751484,1
23861,201911,2.274290018249303e-06,2,2.0,5.0,0.751484,1
23862,201911,0.0008048646784300218,2,2.0,5.0,0.751484,1
23863,201911,0.0007365616963943466,2,2.0,5.0,0.751484,1
23864,201911,0.0004061394056770951,2,2.0,5.0,0.751484,1
23865,201911,-0.0002820923557737842,2,2.0,5.0,0.751484,1
23866,201911,9.423137991689146e-05,2,2.0,7.0,0.751484,1
23867,201911,-0.00012458769895602018,2,2.0,5.0,0.751484,1
23868,201911,0.0007246019464218989,2,2.0,5.0,0.751484,1
23869,201911,0.00019465967590804212,2,2.0,5.0,0.751484,1
23870,201911,-0.00261020116857253,2,2.0,6.0,0.751484,1
23871,201911,-0.00011166272553055023,2,2.0,5.0,0.751484,1
23872,201911,-0.0005202321207616478,2,2.0,5.0,0.751484,1
23873,201911,-0.0006894215643660573,2,2.0,5.0,0.751484,1
23874,201911,-0.0008638016111217439,2,2.0,7.0,0.751484,1
23875,201911,-0.00019270187563961373,2,2.0,7.0,0.751484,1
23876,201911,-0.00014710464980453254,2,2.0,6.0,0.751484,1
23877,201911,0.0004372293874621391,2,2.0,7.0,0.751484,1
23878,201911,-0.0014998023697989993,2,2.0,6.0,0.751484,1
23879,201911,0.0004724253065069206,2,2.0,5.0,0.751484,1
23880,201911,-0.0005204558017430827,2,2.0,7.0,0.751484,1
23881,201911,-0.0052456208589865124,2,2.0,6.0,0.751484,1
23882,201911,-0.00017491485574282705,2,2.0,6.0,0.751484,1
23883,201911,-0.0003146186421508901,2,2.0,5.0,0.751484,1
23884,201911,-0.00016305471523082816,2,2.0,5.0,0.751484,1
23885,201911,0.0019211756996810436,2,2.0,7.0,0.751484,1
23886,201911,0.0005878538332763128,2,2.0,5.0,0.751484,1
23887,201911,0.0006833038642071187,2,2.0,7.0,0.751484,1
23888,201911,-0.0008390400343341752,2,2.0,6.0,0.751484,1
23889,201911,-0.0014611110457917675,2,2.0,7.0,0.751484,1
23890,201911,0.0002056405805524264,2,2.0,5.0,0.751484,1
23891,201911,-0.0006487293218378909,2,2.0,7.0,0.751484,1
23892,201911,-0.0009383019199594855,2,2.0,6.0,0.751484,1
23893,201911,-6.942328036529944e-06,2,2.0,5.0,0.751484,1
23894,201911,1.3699996561626903e-05,2,2.0,5.0,0.751484,1
23895,201911,-0.0001968069837312214,2,2.0,5.0,0.751484,1
23896,201911,-0.00013156111061107367,2,2.0,5.0,0.751484,1
23897,201911,-0.00030866698711179197,2,2.0,7.0,0.751484,1
23898,201911,-0.0006213236444818904,2,2.0,7.0,0.751484,1
23899,201911,-1.4360026980284602e-05,2,2.0,5.0,0.751484,1
23900,201911,-0.00031348555930890145,2,2.0,7.0,0.751484,1
23901,201911,-7.436913438141346e-05,2,2.0,7.0,0.751484,1
23902,201911,0.0004959345389943337,2,2.0,5.0,0.751484,1
23903,201911,0.0003951014415360987,2,2.0,5.0,0.751484,1
23904,201911,-0.0005631092394469306,2,2.0,5.0,0.751484,1
23905,201911,-0.0002605791192036122,2,2.0,5.0,0.751484,1
23906,201911,2.0939787791576237e-05,2,2.0,5.0,0.751484,1
23907,201911,-0.000167421252335771,2,2.0,5.0,0.751484,1
23908,201911,-0.00011691458727000281,2,2.0,7.0,0.751484,1
23909,201911,-0.00021029886236647143,2,2.0,5.0,0.751484,1
23910,201911,-8.503626013407483e-05,2,2.0,5.0,0.751484,1
23911,201911,7.817853038432077e-05,2,2.0,5.0,0.751484,1
23912,201911,-0.002498486654367298,2,2.0,6.0,0.751484,1
23913,201911,-0.00014879885362461208,2,2.0,5.0,0.751484,1
23914,201911,-0.0007747780729550868,2,2.0,6.0,0.751484,1
23915,201911,-0.0014102348149754107,2,2.0,7.0,0.751484,1
23916,201911,0.0003154469792934833,2,2.0,7.0,0.751484,1
23917,201911,-0.00025963319880247584,2,2.0,5.0,0.751484,1
23918,201911,-0.0002890627593478712,2,2.0,5.0,0.751484,1
23919,201911,-6.260795576963574e-05,2,2.0,5.0,0.751484,1
23920,201911,8.953863201895729e-05,2,2.0,5.0,0.751484,1
23921,201911,0.00035677995765581727,2,2.0,5.0,0.751484,1
23922,201911,0.00019881801534211264,2,2.0,5.0,0.751484,1
23923,201911,-0.0008432910383271519,2,2.0,5.0,0.751484,1
23924,201911,-5.1581524312496183e-05,2,2.0,7.0,0.751484,1
23925,201911,-6.677099439912126e-05,2,2.0,5.0,0.751484,1
23926,201911,7.23009169450961e-05,2,2.0,7.0,0.751484,1
23927,201911,-0.003362875513994368,2,2.0,6.0,0.751484,1
23928,201911,-0.000643664408416953,2,2.0,5.0,0.751484,1
23929,201911,-2.640380211232696e-05,2,2.0,5.0,0.751484,1
23930,201911,-0.00020728334537125192,2,2.0,5.0,0.751484,1
23931,201911,-0.0003899256874865387,2,2.0,5.0,0.751484,1
23932,201911,0.00025177361894748176,2,2.0,5.0,0.751484,1
23933,201911,4.4943834654986856e-05,2,2.0,5.0,0.751484,1
23934,201911,-2.4636982125230134e-05,2,2.0,5.0,0.751484,1
23935,201911,-0.00046978896833024916,2,2.0,5.0,0.751484,1
23936,201911,-0.0002412633322092006,2,2.0,5.0,0.751484,1
23937,201911,-6.031169745256193e-05,2,2.0,5.0,0.751484,1
23938,201911,-0.00020358786483484436,2,2.0,5.0,0.751484,1
23939,201911,-0.0009113563620485365,2,2.0,5.0,0.751484,1
23940,201911,-0.00010185679187998176,2,2.0,7.0,0.751484,1
23941,201911,-0.00042097038560314105,2,2.0,5.0,0.751484,1
23942,201911,0.0004329088915255852,2,2.0,7.0,0.751484,1
23943,201911,0.0002751123189227656,2,2.0,5.0,0.751484,1
23944,201911,-0.00016756277182139456,2,2.0,5.0,0.751484,1
23945,201911,-3.7856859853491185e-06,2,2.0,5.0,0.751484,1
23946,201911,0.0001248121904427535,2,2.0,5.0,0.751484,1
23947,201911,-0.00016644946546875872,2,2.0,5.0,0.751484,1
23948,201911,0.00019784868716669736,2,2.0,5.0,0.751484,1
23949,201911,-0.00038277744764855017,2,2.0,5.0,0.751484,1
23950,201911,0.000452653828979237,2,2.0,5.0,0.751484,1
23951,201911,0.0001846590075729182,2,2.0,5.0,0.751484,1
23952,201911,-0.00037061106413602827,2,2.0,7.0,0.751484,1
23953,201911,-0.001143183278181823,2,2.0,7.0,0.751484,1
23954,201911,6.562429945915937e-05,2,2.0,7.0,0.751484,1
23955,201911,-2.3895888589322566e-05,2,2.0,5.0,0.751484,1
23956,201911,-0.0003514536781767674,2,2.0,5.0,0.751484,1
23957,201911,7.449562057445292e-05,2,2.0,5.0,0.751484,1
23958,201911,-0.0015311557726818137,2,2.0,7.0,0.751484,1
23959,201911,-0.0006672918259573635,2,2.0,5.0,0.751484,1
23960,201911,-0.0006002537746098823,2,2.0,6.0,0.751484,1
23961,201911,0.00028682869975455106,2,2.0,7.0,0.751484,1
23962,201911,-0.000424686981132254,2,2.0,5.0,0.751484,1
23963,201911,0.00014853942462650594,2,2.0,5.0,0.751484,1
23964,201911,-0.0009113979472749633,2,2.0,5.0,0.751484,1
23965,201911,-0.0007646481203119038,2,2.0,7.0,0.751484,1
23966,201911,-4.562414513202384e-05,2,2.0,5.0,0.751484,1
23967,201911,0.00046005201700609176,2,2.0,7.0,0.751484,1
23968,201911,0.00032327633161912674,2,2.0,5.0,0.751484,1
23969,201911,-0.0009421447801287286,2,2.0,5.0,0.751484,1
23970,201911,0.0006807948416098952,2,2.0,7.0,0.751484,1
23971,201911,0.0004357272038760129,2,2.0,5.0,0.751484,1
23972,201911,0.0002840630332502769,2,2.0,5.0,0.751484,1
23973,201911,0.0004998110172164161,2,2.0,5.0,0.751484,1
23974,201911,0.0004547353299494716,2,2.0,7.0,0.751484,1
23975,201911,-0.0002666301460703835,2,2.0,5.0,0.751484,1
23976,201911,-0.0002931227057706565,2,2.0,7.0,0.751484,1
23977,201911,0.0004122108337469399,2,2.0,5.0,0.751484,1
23978,201911,0.00015529359603533522,2,2.0,5.0,0.751484,1
23979,201911,7.110637932782992e-05,2,2.0,5.0,0.751484,1
23980,201911,-0.006831854812335223,2,2.0,11.0,0.751484,1
23981,201911,-0.00027343166613718494,2,2.0,5.0,0.751484,1
23982,201911,-0.00034874577395385133,2,2.0,5.0,0.751484,1
23983,201911,0.00016840972770296503,2,2.0,5.0,0.751484,1
23984,201911,-2.3898377403384074e-05,2,2.0,5.0,0.751484,1
23985,201911,-0.00014281756772106748,2,2.0,5.0,0.751484,1
23986,201911,-0.0004409415018744767,2,2.0,7.0,0.751484,1
23987,201911,-6.232211850146995e-05,2,2.0,5.0,0.751484,1
23988,201911,-8.078038881649263e-05,2,2.0,5.0,0.751484,1
23989,201911,-0.0006667902052868158,2,2.0,7.0,0.751484,1
23990,201911,0.0005573202250525356,2,2.0,7.0,0.751484,1
23991,201911,0.00012286290293559433,2,2.0,7.0,0.751484,1
23992,201911,7.156655789003708e-05,2,2.0,5.0,0.751484,1
23993,201911,0.0004988733778009191,2,2.0,7.0,0.751484,1
23994,201911,-0.0002698471948679071,2,2.0,7.0,0.751484,1
23995,201911,0.0003381089013237215,2,2.0,5.0,0.751484,1
23996,201911,-0.00034157395333750173,2,2.0,7.0,0.751484,1
23997,201911,-0.00022455586531577865,2,2.0,5.0,0.751484,1
23998,201911,-0.00028289315989241007,2,2.0,7.0,0.751484,1
