,period,raw_data,closer#,category,label,Silhouette
17915,201822,-0.0002507958289061207,2,3,5.0,0.028217766000000002
17916,201822,-3.443453904765192e-05,2,3,5.0,0.028217766000000002
17917,201822,8.221763746405486e-06,2,3,5.0,0.028217766000000002
17918,201822,-0.00023731255329039413,2,3,5.0,0.028217766000000002
17919,201822,0.0003967190378716623,2,3,5.0,0.028217766000000002
17920,201822,-0.00011994015418167691,2,3,5.0,0.028217766000000002
17921,201822,1.294221835451026e-05,2,3,5.0,0.028217766000000002
17922,201822,3.439351843553595e-05,2,3,5.0,0.028217766000000002
17923,201822,0.00028981213763472623,2,3,5.0,0.028217766000000002
17924,201822,-0.00037251062487484886,2,3,5.0,0.028217766000000002
17925,201822,-0.00023504298114858103,2,3,5.0,0.028217766000000002
17926,201822,0.00013840706658811542,2,3,5.0,0.028217766000000002
17927,201822,9.868484099570196e-05,2,3,5.0,0.028217766000000002
17928,201822,7.777129971145769e-05,2,3,5.0,0.028217766000000002
17929,201822,0.00013330369507457362,2,3,5.0,0.028217766000000002
17930,201822,-9.221702342983918e-05,2,3,5.0,0.028217766000000002
17931,201822,0.00047734984302223894,2,3,5.0,0.028217766000000002
17932,201822,3.692658541694982e-05,2,3,5.0,0.028217766000000002
17933,201822,-4.907011913019233e-05,2,3,5.0,0.028217766000000002
17934,201822,0.00021601358812404215,2,3,5.0,0.028217766000000002
17935,201822,0.00033234436952625404,2,3,5.0,0.028217766000000002
17936,201822,0.0003603045339696109,2,3,5.0,0.028217766000000002
17937,201822,0.0003910247369640274,2,3,5.0,0.028217766000000002
17938,201822,0.000665064385830192,2,3,5.0,0.028217766000000002
17939,201822,6.805669272580417e-05,2,3,5.0,0.028217766000000002
17940,201822,-1.6990238946164028e-05,2,3,5.0,0.028217766000000002
17941,201822,-0.00011216442559089046,2,3,5.0,0.028217766000000002
17942,201822,0.00029060174166261276,2,3,5.0,0.028217766000000002
17943,201822,-0.00021369774563936516,2,3,5.0,0.028217766000000002
17944,201822,0.00023741655568301212,2,3,5.0,0.028217766000000002
17945,201822,-0.000601281892741099,2,3,5.0,0.028217766000000002
17946,201822,0.0003872664239952428,2,3,5.0,0.028217766000000002
17947,201822,-0.0004005884121579584,2,3,5.0,0.028217766000000002
17948,201822,3.828854016319383e-05,2,3,5.0,0.028217766000000002
17949,201822,0.00011548118932296348,2,3,5.0,0.028217766000000002
17950,201822,0.00018316392278848071,2,3,5.0,0.028217766000000002
17951,201822,-0.0002405338811513502,2,3,5.0,0.028217766000000002
17952,201822,-0.00027126044922624713,2,3,5.0,0.028217766000000002
17953,201822,0.00012793638223229209,2,3,11.0,0.028217766000000002
17954,201822,4.7168449964374307e-05,2,3,5.0,0.028217766000000002
17955,201822,-0.000100026191021243,2,3,5.0,0.028217766000000002
17956,201822,5.3681879508076235e-05,2,3,5.0,0.028217766000000002
17957,201822,6.407326189219021e-05,2,3,5.0,0.028217766000000002
17958,201822,-4.6971530118753434e-05,2,3,5.0,0.028217766000000002
17959,201822,-4.2178476287517694e-05,2,3,5.0,0.028217766000000002
17960,201822,0.00023195785324787722,2,3,5.0,0.028217766000000002
17961,201822,-5.94172086857725e-05,2,3,5.0,0.028217766000000002
17962,201822,0.0007639488333734335,2,3,5.0,0.028217766000000002
17963,201822,-2.547569696616847e-05,2,3,5.0,0.028217766000000002
17964,201822,-0.00036013433345942757,2,3,5.0,0.028217766000000002
17965,201822,0.00011800944979768246,2,3,5.0,0.028217766000000002
17966,201822,3.49276637280127e-05,2,3,5.0,0.028217766000000002
17967,201822,0.0002034291665404453,2,3,5.0,0.028217766000000002
17968,201822,0.00011761066012695664,2,3,5.0,0.028217766000000002
17969,201822,7.10690630148747e-05,2,3,5.0,0.028217766000000002
17970,201822,-0.00040798481472847925,2,3,5.0,0.028217766000000002
17971,201822,0.00033047841243387665,2,3,5.0,0.028217766000000002
17972,201822,0.00032091212648083456,2,3,5.0,0.028217766000000002
17973,201822,-1.726747359498404e-05,2,3,5.0,0.028217766000000002
17974,201822,-0.0005368836780326092,2,3,5.0,0.028217766000000002
17975,201822,-0.0003412516716343816,2,3,5.0,0.028217766000000002
17976,201822,-0.00026844248807492474,2,3,5.0,0.028217766000000002
17977,201822,0.00012593178125825945,2,3,5.0,0.028217766000000002
17978,201822,-0.0004286076415155549,2,3,5.0,0.028217766000000002
17979,201822,-0.0005936176493742096,2,3,5.0,0.028217766000000002
17980,201822,0.00037711840146585016,2,3,5.0,0.028217766000000002
17981,201822,-0.0002190640811022604,2,3,5.0,0.028217766000000002
17982,201822,-0.0008953536666922446,2,3,5.0,0.028217766000000002
17983,201822,8.398547732213046e-05,2,3,5.0,0.028217766000000002
17984,201822,-0.0001436025755629089,2,3,5.0,0.028217766000000002
17985,201822,-0.0005904262376861879,2,3,5.0,0.028217766000000002
17986,201822,0.0005320029042195529,2,3,5.0,0.028217766000000002
17987,201822,-7.1708109244355e-05,2,3,5.0,0.028217766000000002
17988,201822,1.4434003533096985e-05,2,3,5.0,0.028217766000000002
17989,201822,0.00036877633221592986,2,3,5.0,0.028217766000000002
17990,201822,0.0004417586643103277,2,3,5.0,0.028217766000000002
17991,201822,0.0001990225816552993,2,3,5.0,0.028217766000000002
17992,201822,9.543618154566502e-05,2,3,5.0,0.028217766000000002
17993,201822,0.00021337529604352313,2,3,5.0,0.028217766000000002
17994,201822,0.00024946736495621733,2,3,5.0,0.028217766000000002
17995,201822,-0.0001457866937653307,2,3,5.0,0.028217766000000002
17996,201822,-0.00019396188277823968,2,3,5.0,0.028217766000000002
17997,201822,-6.224714015843347e-05,2,3,5.0,0.028217766000000002
17998,201822,0.00041736270970432087,2,3,5.0,0.028217766000000002
17999,201822,0.0003973762238456402,2,3,5.0,0.028217766000000002
18000,201822,-0.0005249377487780293,2,3,5.0,0.028217766000000002
18001,201822,-0.000159105212551367,2,3,5.0,0.028217766000000002
18002,201822,5.1551802607718854e-05,2,3,5.0,0.028217766000000002
18003,201822,-0.00011374246008927002,2,3,5.0,0.028217766000000002
18004,201822,0.00015720319157480845,2,3,5.0,0.028217766000000002
18005,201822,-0.0003555669996421784,2,3,5.0,0.028217766000000002
18006,201822,-0.00048073293767629364,2,3,5.0,0.028217766000000002
18007,201822,0.00010141565100639127,2,3,5.0,0.028217766000000002
18008,201822,0.00032290285358612894,2,3,5.0,0.028217766000000002
18009,201822,-0.00019458136002867832,2,3,5.0,0.028217766000000002
18010,201822,0.0007204497156635626,2,3,5.0,0.028217766000000002
18011,201822,0.0002497995183512103,2,3,5.0,0.028217766000000002
18012,201822,0.00012574518957990223,2,3,5.0,0.028217766000000002
18013,201822,-0.0003368986770874471,2,3,5.0,0.028217766000000002
18014,201822,0.0004091863951907726,2,3,5.0,0.028217766000000002
18015,201822,4.623005366738653e-05,2,3,5.0,0.028217766000000002
18016,201822,0.00034637862372619563,2,3,5.0,0.028217766000000002
18017,201822,-0.00012040697278280277,2,3,5.0,0.028217766000000002
18018,201822,-0.0002635471346366103,2,3,5.0,0.028217766000000002
18019,201822,-0.0002555099700111896,2,3,5.0,0.028217766000000002
18020,201822,0.0008880137939195265,2,3,11.0,0.028217766000000002
18021,201822,0.0002569684655099991,2,3,5.0,0.028217766000000002
18022,201822,-0.00024548411838623,2,3,5.0,0.028217766000000002
18023,201822,9.946278267307207e-05,2,3,5.0,0.028217766000000002
18024,201822,-0.00041558141050700213,2,3,5.0,0.028217766000000002
18025,201822,-0.00019620984632638284,2,3,5.0,0.028217766000000002
18026,201822,-0.00013939025382569525,2,3,5.0,0.028217766000000002
18027,201822,0.00018773491930915043,2,3,5.0,0.028217766000000002
18028,201822,-0.00014254032692406326,2,3,5.0,0.028217766000000002
18029,201822,-0.00033373404723533893,2,3,5.0,0.028217766000000002
18030,201822,0.00032540596239414297,2,3,5.0,0.028217766000000002
18031,201822,-0.00036315906223535424,2,3,5.0,0.028217766000000002
18032,201822,-0.00022912297121365554,2,3,5.0,0.028217766000000002
18033,201822,0.0002937447790463921,2,3,5.0,0.028217766000000002
18034,201822,7.995336316525937e-05,2,3,5.0,0.028217766000000002
18035,201822,-3.2758077968537693e-05,2,3,5.0,0.028217766000000002
18036,201822,-0.00037255937240843195,2,3,5.0,0.028217766000000002
18037,201822,0.0003056443617970217,2,3,5.0,0.028217766000000002
18038,201822,-0.0001536952088281396,2,3,5.0,0.028217766000000002
18039,201822,0.0006119643681449815,2,3,5.0,0.028217766000000002
18040,201822,-0.00031905722586088813,2,3,5.0,0.028217766000000002
18041,201822,0.00024942086929513607,2,3,5.0,0.028217766000000002
18042,201822,5.711197416530922e-05,2,3,5.0,0.028217766000000002
18043,201822,0.00014925898882211185,2,3,5.0,0.028217766000000002
18044,201822,0.0004725136575507349,2,3,5.0,0.028217766000000002
18045,201822,0.00028702814452117307,2,3,5.0,0.028217766000000002
18046,201822,0.00027590264769969505,2,3,5.0,0.028217766000000002
18047,201822,-0.00025830290367593987,2,3,5.0,0.028217766000000002
18048,201822,-3.7263348713167946e-05,2,3,5.0,0.028217766000000002
18049,201822,-0.00031636080748285165,2,3,5.0,0.028217766000000002
18050,201822,-0.00023555826599476858,2,3,5.0,0.028217766000000002
18051,201822,0.0004105481755050278,2,3,11.0,0.028217766000000002
18052,201822,-0.00035682432213434367,2,3,5.0,0.028217766000000002
18053,201822,7.947914235046483e-05,2,3,5.0,0.028217766000000002
18054,201822,0.00016634968960715923,2,3,5.0,0.028217766000000002
18055,201822,0.0001835671920525783,2,3,5.0,0.028217766000000002
18056,201822,0.0003500190794511582,2,3,5.0,0.028217766000000002
18057,201822,0.00022254410876485054,2,3,5.0,0.028217766000000002
18058,201822,-0.0001565781456156401,2,3,5.0,0.028217766000000002
18059,201822,-0.00025553213928560583,2,3,5.0,0.028217766000000002
18060,201822,0.00019143243840517244,2,3,11.0,0.028217766000000002
18061,201822,9.180440436466597e-05,2,3,5.0,0.028217766000000002
18062,201822,0.0004975203630783653,2,3,5.0,0.028217766000000002
18063,201822,-4.055869190779049e-05,2,3,5.0,0.028217766000000002
18064,201822,0.00023706039850367232,2,3,5.0,0.028217766000000002
18065,201822,9.536030527669937e-05,2,3,5.0,0.028217766000000002
18066,201822,0.00023766428843373431,2,3,5.0,0.028217766000000002
18067,201822,-0.00029807868173520547,2,3,5.0,0.028217766000000002
18068,201822,0.0002747357395855943,2,3,5.0,0.028217766000000002
18069,201822,6.305366761807818e-05,2,3,5.0,0.028217766000000002
18070,201822,0.000655524852554663,2,3,5.0,0.028217766000000002
18071,201822,-0.000262655826709306,2,3,5.0,0.028217766000000002
18072,201822,6.006335566780763e-05,2,3,5.0,0.028217766000000002
18073,201822,-0.0005751814199811634,2,3,5.0,0.028217766000000002
18074,201822,0.0002936771603708621,2,3,5.0,0.028217766000000002
18075,201822,-9.862760352916667e-05,2,3,5.0,0.028217766000000002
18076,201822,0.000335956612470909,2,3,5.0,0.028217766000000002
18077,201822,0.00016530092398170382,2,3,5.0,0.028217766000000002
18078,201822,0.00037294055308848326,2,3,5.0,0.028217766000000002
18079,201822,-0.00021408522903584526,2,3,5.0,0.028217766000000002
18080,201822,-7.511284646170679e-05,2,3,5.0,0.028217766000000002
18081,201822,-0.00023063454136718065,2,3,5.0,0.028217766000000002
18082,201822,7.395438276944333e-05,2,3,5.0,0.028217766000000002
18083,201822,-0.00036146881171589485,2,3,5.0,0.028217766000000002
18084,201822,6.089807575335726e-05,2,3,5.0,0.028217766000000002
18085,201822,-0.0004684952105162665,2,3,5.0,0.028217766000000002
18086,201822,0.0005850521734100766,2,3,5.0,0.028217766000000002
18087,201822,-6.821828486863524e-05,2,3,5.0,0.028217766000000002
18088,201822,-0.0004037517668984947,2,3,5.0,0.028217766000000002
18089,201822,-1.2766201616614125e-05,2,3,5.0,0.028217766000000002
18090,201822,4.042875427330728e-05,2,3,5.0,0.028217766000000002
18091,201822,0.0001272270740082604,2,3,5.0,0.028217766000000002
18092,201822,0.0002700465939415153,2,3,5.0,0.028217766000000002
18093,201822,-0.0001830415493895998,2,3,5.0,0.028217766000000002
18094,201822,0.00026180123546510004,2,3,5.0,0.028217766000000002
18095,201822,0.0003653441231290344,2,3,5.0,0.028217766000000002
18096,201822,0.0003319152232552369,2,3,5.0,0.028217766000000002
18097,201822,-2.9635973369295243e-05,2,3,5.0,0.028217766000000002
18098,201822,-0.00028074900430510755,2,3,5.0,0.028217766000000002
18099,201822,0.0004027230133942794,2,3,5.0,0.028217766000000002
18100,201822,-0.0004290648306778166,2,3,5.0,0.028217766000000002
18101,201822,2.3255675914697347e-05,2,3,5.0,0.028217766000000002
18102,201822,0.00030223855188523887,2,3,5.0,0.028217766000000002
18103,201822,4.249727888236521e-05,2,3,5.0,0.028217766000000002
18104,201822,0.00010639723430358572,2,3,5.0,0.028217766000000002
18105,201822,0.0002862404060579138,2,3,5.0,0.028217766000000002
18106,201822,-3.06810963593307e-05,2,3,5.0,0.028217766000000002
18107,201822,-8.263252467259007e-05,2,3,5.0,0.028217766000000002
18108,201822,-0.0005823902056727092,2,3,5.0,0.028217766000000002
18109,201822,-0.000880526363662284,2,3,5.0,0.028217766000000002
18110,201822,7.526375004090368e-05,2,3,5.0,0.028217766000000002
18111,201822,0.0005185526014247443,2,3,5.0,0.028217766000000002
18112,201822,0.00015254075253324118,2,3,5.0,0.028217766000000002
18113,201822,0.00011659603427688125,2,3,5.0,0.028217766000000002
18114,201822,-0.0007856687750609126,2,3,5.0,0.028217766000000002
18115,201822,0.00014005840670506587,2,3,5.0,0.028217766000000002
18116,201822,-6.670973240034072e-05,2,3,5.0,0.028217766000000002
18117,201822,0.00026976807828759774,2,3,5.0,0.028217766000000002
18118,201822,-0.00019839105827259117,2,3,5.0,0.028217766000000002
18119,201822,-0.0003440116879937705,2,3,5.0,0.028217766000000002
18120,201822,0.000888547252616263,2,3,5.0,0.028217766000000002
18121,201822,-0.00017953041368855337,2,3,5.0,0.028217766000000002
18122,201822,0.0002496785609218932,2,3,5.0,0.028217766000000002
18123,201822,0.0003107738598191645,2,3,5.0,0.028217766000000002
18124,201822,0.00025479324904154055,2,3,5.0,0.028217766000000002
18125,201822,6.43083967952407e-05,2,3,5.0,0.028217766000000002
18126,201822,-0.00047235154172085457,2,3,5.0,0.028217766000000002
18127,201822,-0.00012803362671547802,2,3,5.0,0.028217766000000002
18128,201822,0.00014878599293297157,2,3,5.0,0.028217766000000002
18129,201822,0.0002701884772250196,2,3,5.0,0.028217766000000002
18130,201822,-1.1800537540693768e-05,2,3,5.0,0.028217766000000002
18131,201822,0.00014022951465449295,2,3,5.0,0.028217766000000002
18132,201822,-0.0005463471603252402,2,3,5.0,0.028217766000000002
18133,201822,0.00010054996382677928,2,3,5.0,0.028217766000000002
18134,201822,9.207642753608525e-05,2,3,5.0,0.028217766000000002
18135,201822,-0.00010544534962491525,2,3,5.0,0.028217766000000002
18136,201822,0.00011240127318160376,2,3,5.0,0.028217766000000002
18137,201822,8.803848359093536e-05,2,3,5.0,0.028217766000000002
18138,201822,7.210586976725608e-05,2,3,5.0,0.028217766000000002
18139,201822,-0.00010320604284061119,2,3,5.0,0.028217766000000002
18140,201822,0.00029834600165486337,2,3,5.0,0.028217766000000002
18141,201822,0.0004327734624530422,2,3,5.0,0.028217766000000002
18142,201822,-3.44582634352264e-05,2,3,5.0,0.028217766000000002
18143,201822,0.0003845430733781541,2,3,5.0,0.028217766000000002
18144,201822,-0.0003171931217002566,2,3,5.0,0.028217766000000002
18145,201822,4.8099556406668855e-05,2,3,5.0,0.028217766000000002
18146,201822,-0.00015768374284107266,2,3,5.0,0.028217766000000002
18147,201822,0.0004273386521890643,2,3,5.0,0.028217766000000002
18148,201822,0.0002698488895475748,2,3,5.0,0.028217766000000002
18149,201822,-6.326005386654287e-05,2,3,5.0,0.028217766000000002
18150,201822,1.4844597353658173e-06,2,3,5.0,0.028217766000000002
18151,201822,-0.000486726042436203,2,3,5.0,0.028217766000000002
18152,201822,0.0005145968953002011,2,3,5.0,0.028217766000000002
18153,201822,-0.0002492162765702233,2,3,5.0,0.028217766000000002
18154,201822,0.0004978771385867731,2,3,5.0,0.028217766000000002
18155,201822,0.0007080533307453152,2,3,5.0,0.028217766000000002
18156,201822,0.00028515542355307845,2,3,5.0,0.028217766000000002
18157,201822,0.0004723277694938588,2,3,5.0,0.028217766000000002
18158,201822,0.00010175678780797171,2,3,5.0,0.028217766000000002
18159,201822,3.989172586443601e-05,2,3,5.0,0.028217766000000002
18160,201822,0.0005103182456559807,2,3,5.0,0.028217766000000002
18161,201822,-0.0002559597208164632,2,3,5.0,0.028217766000000002
18162,201822,-2.3211207590065897e-05,2,3,5.0,0.028217766000000002
18163,201822,0.00037729629317254874,2,3,5.0,0.028217766000000002
18164,201822,-0.0002627319924795302,2,3,5.0,0.028217766000000002
18165,201822,4.378260404337198e-05,2,3,5.0,0.028217766000000002
18166,201822,-0.00031669522475567645,2,3,5.0,0.028217766000000002
18167,201822,2.4037248799686494e-05,2,3,5.0,0.028217766000000002
18168,201822,-7.798292193911038e-05,2,3,5.0,0.028217766000000002
18169,201822,0.0007756446021085139,2,3,5.0,0.028217766000000002
18170,201822,-0.0003160194702104491,2,3,5.0,0.028217766000000002
18171,201822,-0.00016197361383092358,2,3,5.0,0.028217766000000002
18172,201822,0.0001445825718838023,2,3,5.0,0.028217766000000002
18173,201822,0.000195891818148084,2,3,5.0,0.028217766000000002
18174,201822,1.2453804665710776e-05,2,3,5.0,0.028217766000000002
18175,201822,0.0003558552054164466,2,3,5.0,0.028217766000000002
18176,201822,0.00035112607380142433,2,3,5.0,0.028217766000000002
18177,201822,-0.0004353994978009723,2,3,5.0,0.028217766000000002
18178,201822,-0.00017666830670350463,2,3,5.0,0.028217766000000002
18179,201822,-0.0002643612978135934,2,3,5.0,0.028217766000000002
18180,201822,-0.00037137457286007703,2,3,5.0,0.028217766000000002
18181,201822,3.9243475839612074e-05,2,3,5.0,0.028217766000000002
18182,201822,0.00010785830017994158,2,3,5.0,0.028217766000000002
18183,201822,0.00024323080881913484,2,3,5.0,0.028217766000000002
18184,201822,-0.00046108733789878897,2,3,5.0,0.028217766000000002
18185,201822,-8.786989754298702e-05,2,3,5.0,0.028217766000000002
18186,201822,-0.00043954082873824517,2,3,5.0,0.028217766000000002
18187,201822,-7.207451002614107e-05,2,3,5.0,0.028217766000000002
18188,201822,0.0006036757272636351,2,3,5.0,0.028217766000000002
18189,201822,-0.00028521977838863677,2,3,5.0,0.028217766000000002
18190,201822,-5.700126872397959e-05,2,3,5.0,0.028217766000000002
18191,201822,-0.00010031584127318639,2,3,5.0,0.028217766000000002
18192,201822,0.0003052636949814769,2,3,5.0,0.028217766000000002
18193,201822,6.902802477270597e-05,2,3,5.0,0.028217766000000002
18194,201822,0.0002799222242902033,2,3,5.0,0.028217766000000002
18195,201822,-9.644514520914526e-06,2,3,5.0,0.028217766000000002
18196,201822,-0.00011333108815051673,2,3,5.0,0.028217766000000002
18197,201822,0.0002999843993347895,2,3,5.0,0.028217766000000002
18198,201822,5.800529570024082e-05,2,3,5.0,0.028217766000000002
18199,201822,7.092781062965514e-05,2,3,5.0,0.028217766000000002
18200,201822,5.5921816965565085e-05,2,3,5.0,0.028217766000000002
18201,201822,0.0003933023624267662,2,3,5.0,0.028217766000000002
18202,201822,5.0208096581627615e-05,2,3,5.0,0.028217766000000002
18203,201822,7.6228845928199e-05,2,3,5.0,0.028217766000000002
18204,201822,-9.602731621271233e-05,2,3,5.0,0.028217766000000002
18205,201822,0.00012938468142692727,2,3,5.0,0.028217766000000002
18206,201822,-0.00033557080528680673,2,3,5.0,0.028217766000000002
18207,201822,0.00012255121199814312,2,3,5.0,0.028217766000000002
18208,201822,0.00010385873341874686,2,3,5.0,0.028217766000000002
18209,201822,-0.00013062842888757586,2,3,5.0,0.028217766000000002
18210,201822,3.0769344884902236e-05,2,3,5.0,0.028217766000000002
18211,201822,0.00031584702417603695,2,3,5.0,0.028217766000000002
18212,201822,0.0002674948939238675,2,3,5.0,0.028217766000000002
18213,201822,0.00011295141470327508,2,3,5.0,0.028217766000000002
18214,201822,2.220068734459346e-05,2,3,5.0,0.028217766000000002
18215,201822,-0.0007673466720734723,2,3,11.0,0.028217766000000002
18216,201822,1.805001651518978e-05,2,3,5.0,0.028217766000000002
18217,201822,0.0001994193945574807,2,3,11.0,0.028217766000000002
18218,201822,-0.00029952030821732477,2,3,5.0,0.028217766000000002
18219,201822,7.944963821501006e-05,2,3,5.0,0.028217766000000002
18220,201822,9.268609595892485e-05,2,3,5.0,0.028217766000000002
18221,201822,-0.000654923645342933,2,3,5.0,0.028217766000000002
18222,201822,0.00016700292526365955,2,3,5.0,0.028217766000000002
18223,201822,7.53295909089502e-05,2,3,5.0,0.028217766000000002
18224,201822,0.00016682397033946473,2,3,5.0,0.028217766000000002
18225,201822,8.423259228948154e-05,2,3,5.0,0.028217766000000002
18226,201822,0.00030303716368507594,2,3,5.0,0.028217766000000002
18227,201822,2.753497159574181e-05,2,3,5.0,0.028217766000000002
18228,201822,-0.00012793842350220075,2,3,5.0,0.028217766000000002
18229,201822,-0.0005170254227050464,2,3,5.0,0.028217766000000002
18230,201822,0.00025251843049773015,2,3,5.0,0.028217766000000002
18231,201822,0.0003070427767306683,2,3,5.0,0.028217766000000002
18232,201822,2.8942155477125198e-05,2,3,5.0,0.028217766000000002
18233,201822,-7.170250384660903e-05,2,3,5.0,0.028217766000000002
18234,201822,-0.0003182038900558837,2,3,5.0,0.028217766000000002
18235,201822,-0.00025042149694854744,2,3,5.0,0.028217766000000002
18236,201822,-0.00010906323881499702,2,3,5.0,0.028217766000000002
18237,201822,-0.00010685916211514268,2,3,5.0,0.028217766000000002
18238,201822,4.5430382842823744e-05,2,3,5.0,0.028217766000000002
18239,201822,7.073396062423854e-05,2,3,5.0,0.028217766000000002
18240,201822,6.584251930689788e-05,2,3,5.0,0.028217766000000002
18241,201822,8.00591912411619e-05,2,3,5.0,0.028217766000000002
18242,201822,-0.0005692550689491327,2,3,5.0,0.028217766000000002
18243,201822,0.00033928832977835554,2,3,5.0,0.028217766000000002
18244,201822,-0.00015023890751763246,2,3,5.0,0.028217766000000002
18245,201822,-0.0006358857210580027,2,3,5.0,0.028217766000000002
18246,201822,1.783160396371386e-05,2,3,5.0,0.028217766000000002
18247,201822,0.00012757553482515505,2,3,5.0,0.028217766000000002
18248,201822,-0.0001547149791076663,2,3,5.0,0.028217766000000002
18249,201822,0.00017387134825185056,2,3,5.0,0.028217766000000002
18250,201822,9.677003989054356e-05,2,3,5.0,0.028217766000000002
18251,201822,0.0002952470420859754,2,3,5.0,0.028217766000000002
18252,201822,-0.00031141747529545683,2,3,5.0,0.028217766000000002
18253,201822,0.00031940783508616733,2,3,5.0,0.028217766000000002
18254,201822,-1.901488285511732e-06,2,3,5.0,0.028217766000000002
18255,201822,-0.00018420142005197703,2,3,5.0,0.028217766000000002
18256,201822,0.00023463535412702186,2,3,5.0,0.028217766000000002
18257,201822,-0.00014213751359420712,2,3,5.0,0.028217766000000002
18258,201822,-0.00020829834513278912,2,3,5.0,0.028217766000000002
18259,201822,0.00042691132817708423,2,3,5.0,0.028217766000000002
18260,201822,-0.00026038239935587625,2,3,5.0,0.028217766000000002
18261,201822,1.880983607406961e-05,2,3,5.0,0.028217766000000002
18262,201822,0.0003695803656592034,2,3,5.0,0.028217766000000002
18263,201822,0.00031756212512846105,2,3,5.0,0.028217766000000002
18264,201822,0.00030286190733022525,2,3,5.0,0.028217766000000002
18265,201822,4.569095355691388e-05,2,3,5.0,0.028217766000000002
18266,201822,0.0006446785901789554,2,3,5.0,0.028217766000000002
18267,201822,-0.00026696827912019215,2,3,5.0,0.028217766000000002
18268,201822,0.00022794803628130465,2,3,5.0,0.028217766000000002
18269,201822,-0.00022762667322240304,2,3,5.0,0.028217766000000002
18270,201822,-0.00026071593230881263,2,3,5.0,0.028217766000000002
18271,201822,-8.392888266826049e-06,2,3,5.0,0.028217766000000002
18272,201822,-0.0001922868515976006,2,3,5.0,0.028217766000000002
18273,201822,3.3550519656273533e-05,2,3,5.0,0.028217766000000002
18274,201822,0.00020906270678096916,2,3,5.0,0.028217766000000002
18275,201822,-9.057564304384868e-05,2,3,5.0,0.028217766000000002
18276,201822,5.6944326788652686e-05,2,3,5.0,0.028217766000000002
18277,201822,6.28149767726427e-05,2,3,5.0,0.028217766000000002
18278,201822,-0.00032276658166665586,2,3,5.0,0.028217766000000002
18279,201822,0.000182223629381042,2,3,5.0,0.028217766000000002
18280,201822,-8.404207230341853e-05,2,3,5.0,0.028217766000000002
18281,201822,2.5220519482900272e-05,2,3,5.0,0.028217766000000002
18282,201822,-4.370939714135602e-05,2,3,5.0,0.028217766000000002
18283,201822,0.0003138291429513629,2,3,5.0,0.028217766000000002
18284,201822,0.00015538319461484208,2,3,5.0,0.028217766000000002
18285,201822,3.0851891278871334e-06,2,3,5.0,0.028217766000000002
18286,201822,0.000344471605740182,2,3,5.0,0.028217766000000002
18287,201822,0.00016373614633266698,2,3,5.0,0.028217766000000002
18288,201822,0.0005475332842252101,2,3,5.0,0.028217766000000002
18289,201822,0.00016598806075762695,2,3,5.0,0.028217766000000002
18290,201822,0.00023595563101480366,2,3,5.0,0.028217766000000002
18291,201822,0.0004723158919659909,2,3,5.0,0.028217766000000002
18292,201822,0.00036660370184108613,2,3,5.0,0.028217766000000002
18293,201822,-2.600013296614634e-05,2,3,5.0,0.028217766000000002
18294,201822,-0.000413590232074057,2,3,5.0,0.028217766000000002
18295,201822,0.00015443591240909882,2,3,5.0,0.028217766000000002
18296,201822,-0.0004629043320892379,2,3,5.0,0.028217766000000002
18297,201822,-6.391931545294938e-05,2,3,5.0,0.028217766000000002
18298,201822,-0.0003441265763103729,2,3,5.0,0.028217766000000002
18299,201822,-0.00020195735043671448,2,3,5.0,0.028217766000000002
18300,201822,0.00023027144212392158,2,3,5.0,0.028217766000000002
18301,201822,0.0004002508839062102,2,3,5.0,0.028217766000000002
18302,201822,-0.0003440850603033141,2,3,5.0,0.028217766000000002
18303,201822,-0.0001946307995240204,2,3,5.0,0.028217766000000002
18304,201822,6.210513311089016e-05,2,3,5.0,0.028217766000000002
18305,201822,0.00013772691579788443,2,3,5.0,0.028217766000000002
18306,201822,0.0002944351981568616,2,3,5.0,0.028217766000000002
18307,201822,-8.482146426104009e-05,2,3,5.0,0.028217766000000002
18308,201822,0.0007170737369597191,2,3,5.0,0.028217766000000002
18309,201822,0.00032446222387079617,2,3,5.0,0.028217766000000002
18310,201822,9.21984990418423e-05,2,3,5.0,0.028217766000000002
18311,201822,-0.00041167446714098334,2,3,5.0,0.028217766000000002
18312,201822,-0.0005531909082492348,2,3,5.0,0.028217766000000002
18313,201822,0.00022787481750128792,2,3,5.0,0.028217766000000002
18314,201822,3.9084102645574604e-05,2,3,5.0,0.028217766000000002
18315,201822,0.0002727216605853755,2,3,5.0,0.028217766000000002
18316,201822,0.00014899783849614323,2,3,5.0,0.028217766000000002
18317,201822,-0.00022044253368221688,2,3,5.0,0.028217766000000002
18318,201822,-0.0003398237293185957,2,3,5.0,0.028217766000000002
18319,201822,-0.00023865066330472473,2,3,5.0,0.028217766000000002
18320,201822,0.00039255307247003656,2,3,5.0,0.028217766000000002
18321,201822,0.0003153042017402186,2,3,5.0,0.028217766000000002
18322,201822,1.20690531184664e-05,2,3,5.0,0.028217766000000002
18323,201822,5.7005841517820956e-05,2,3,5.0,0.028217766000000002
18324,201822,-0.0003140226823234116,2,3,5.0,0.028217766000000002
18325,201822,5.003986647352576e-05,2,3,5.0,0.028217766000000002
18326,201822,0.00026139962654269766,2,3,5.0,0.028217766000000002
18327,201822,0.0001675063155562384,2,3,5.0,0.028217766000000002
18328,201822,0.00017881909014249686,2,3,5.0,0.028217766000000002
