date,price,open,high,low,vol,change
2019-03-02,130.31 ,131.31 ,131.82 ,128.19 ,623.76K,-0.77%
2019-03-01,131.31 ,130.31 ,133.03 ,129.99 ,563.41K,0.77%
2019-02-28,130.31 ,131.16 ,132.99 ,128.90 ,931.04K,-0.64%
2019-02-27,131.15 ,132.49 ,133.56 ,126.22 ,1.00M,-0.98%
2019-02-26,132.44 ,133.50 ,137.39 ,131.16 ,990.55K,-0.80%
2019-02-25,133.50 ,127.02 ,138.07 ,127.00 ,668.26K,5.14%
2019-02-24,126.98 ,154.19 ,157.25 ,126.96 ,914.93K,-17.63%
2019-02-23,154.17 ,143.23 ,154.17 ,140.13 ,548.85K,7.64%
2019-02-22,143.23 ,141.62 ,144.86 ,140.20 ,415.06K,1.14%
2019-02-21,141.61 ,146.68 ,147.23 ,139.19 ,484.07K,-3.46%
2019-02-20,146.69 ,141.60 ,147.87 ,138.33 ,556.21K,3.60%
2019-02-19,141.60 ,143.49 ,150.85 ,141.03 ,734.93K,-1.32%
2019-02-18,143.48 ,124.09 ,148.17 ,124.05 ,1.07M,15.62%
2019-02-17,124.09 ,121.48 ,124.86 ,120.64 ,353.49K,2.15%
2019-02-16,121.48 ,121.02 ,122.63 ,120.93 ,267.38K,0.38%
2019-02-15,121.02 ,120.80 ,123.59 ,120.23 ,280.32K,0.19%
2019-02-14,120.80 ,121.88 ,123.81 ,120.10 ,336.86K,-0.91%
2019-02-13,121.91 ,122.23 ,126.60 ,120.58 ,342.01K,-0.26%
2019-02-12,122.23 ,122.01 ,123.10 ,118.31 ,387.66K,0.17%
2019-02-11,122.02 ,126.78 ,126.86 ,120.50 ,427.99K,-3.76%
2019-02-10,126.78 ,127.83 ,128.53 ,121.28 ,481.93K,-0.82%
2019-02-09,127.83 ,129.36 ,130.00 ,125.49 ,334.40K,-1.19%
2019-02-08,129.36 ,115.20 ,131.71 ,114.16 ,665.71K,12.31%
2019-02-07,115.18 ,114.65 ,117.23 ,113.81 ,285.84K,0.46%
2019-02-06,114.65 ,117.07 ,122.53 ,111.36 ,533.96K,-2.07%
2019-02-05,117.07 ,118.70 ,119.77 ,116.76 ,250.09K,-1.40%
2019-02-04,118.74 ,118.49 ,120.49 ,117.48 ,285.07K,0.22%
2019-02-03,118.48 ,121.08 ,121.55 ,116.68 ,342.72K,-2.15%
2019-02-02,121.07 ,115.37 ,121.97 ,114.93 ,441.23K,4.95%
2019-02-01,115.37 ,113.59 ,118.34 ,110.80 ,388.83K,1.56%
2019-01-31,113.59 ,116.97 ,120.57 ,112.73 ,399.60K,-2.89%
2019-01-30,116.97 ,109.53 ,120.27 ,107.76 ,476.46K,6.80%
2019-01-29,109.52 ,111.13 ,112.18 ,105.83 ,388.29K,-1.46%
2019-01-28,111.14 ,121.22 ,121.37 ,105.15 ,638.41K,-8.31%
2019-01-27,121.21 ,125.39 ,126.04 ,118.53 ,322.16K,-3.34%
2019-01-26,125.39 ,126.66 ,128.10 ,125.25 ,227.06K,-1.00%
2019-01-25,126.66 ,128.19 ,128.20 ,125.10 ,256.08K,-1.20%
2019-01-24,128.20 ,131.24 ,131.24 ,125.90 ,342.12K,-2.32%
2019-01-23,131.24 ,127.21 ,134.84 ,126.36 ,496.64K,3.17%
2019-01-22,127.21 ,121.21 ,130.99 ,116.29 ,422.90K,4.95%
2019-01-21,121.21 ,121.69 ,122.94 ,120.32 ,260.90K,-0.40%
2019-01-20,121.69 ,128.14 ,128.96 ,120.07 ,321.14K,-5.05%
2019-01-19,128.16 ,126.16 ,130.20 ,125.52 ,262.95K,1.59%
2019-01-18,126.16 ,129.14 ,129.14 ,124.51 ,230.84K,-2.31%
2019-01-17,129.14 ,126.98 ,130.20 ,124.45 ,293.60K,1.70%
2019-01-16,126.98 ,125.75 ,129.56 ,125.41 ,268.09K,0.98%
2019-01-15,125.75 ,131.41 ,132.21 ,124.06 ,346.19K,-4.31%
2019-01-14,131.41 ,123.81 ,135.05 ,121.86 ,438.05K,6.03%
2019-01-13,123.94 ,131.98 ,133.49 ,120.98 ,423.69K,-6.09%
2019-01-12,131.98 ,128.71 ,135.97 ,128.20 ,476.98K,2.47%
2019-01-11,128.80 ,131.89 ,132.20 ,125.87 ,549.21K,-2.35%
2019-01-10,131.89 ,157.51 ,162.30 ,128.92 ,841.97K,-16.27%
2019-01-09,157.51 ,158.73 ,159.40 ,155.84 ,283.56K,-0.76%
2019-01-08,158.73 ,158.99 ,161.26 ,155.82 ,356.35K,-0.09%
2019-01-07,158.87 ,163.21 ,165.00 ,158.07 ,334.65K,-2.68%
2019-01-06,163.25 ,157.38 ,165.28 ,155.80 ,420.34K,3.72%
2019-01-05,157.38 ,158.39 ,164.34 ,154.58 ,455.60K,-0.63%
2019-01-04,158.38 ,158.99 ,162.40 ,151.79 ,424.02K,-0.38%
2019-01-03,158.99 ,169.19 ,173.77 ,156.31 ,491.64K,-6.03%
2019-01-02,169.19 ,162.26 ,171.89 ,159.38 ,577.14K,4.27%
2019-01-01,162.26 ,148.64 ,165.10 ,147.37 ,572.99K,9.14%
2018-12-31,148.68 ,160.83 ,160.83 ,145.56 ,435.57K,-7.55%
2018-12-30,160.83 ,160.25 ,162.28 ,155.62 ,557.59K,0.52%
2018-12-29,160.00 ,171.23 ,173.65 ,159.76 ,681.97K,-6.55%
2018-12-28,171.21 ,146.87 ,175.27 ,139.84 ,996.04K,16.60%
2018-12-27,146.84 ,173.55 ,175.47 ,144.08 ,785.64K,-15.40%
2018-12-26,173.57 ,169.68 ,185.14 ,161.93 ,1.06M,2.32%
2018-12-25,169.64 ,179.59 ,181.17 ,150.28 ,1.18M,-5.61%
2018-12-24,179.71 ,195.64 ,211.60 ,175.96 ,1.09M,-8.13%
2018-12-23,195.62 ,194.97 ,209.24 ,186.97 ,956.92K,0.34%
2018-12-22,194.96 ,192.34 ,204.88 ,180.93 ,1.20M,1.36%
2018-12-21,192.34 ,191.13 ,228.02 ,171.66 ,2.52M,0.62%
2018-12-20,191.15 ,125.96 ,202.37 ,122.22 ,2.63M,51.75%
2018-12-19,125.96 ,104.42 ,144.98 ,102.13 ,1.67M,20.63%
2018-12-18,104.42 ,89.40 ,105.62 ,86.45 ,647.57K,16.80%
2018-12-17,89.40 ,80.85 ,92.54 ,80.46 ,401.61K,10.58%
2018-12-16,80.85 ,78.39 ,84.26 ,78.36 ,283.49K,3.18%
2018-12-15,78.35 ,81.05 ,83.29 ,75.61 ,222.96K,-3.32%
2018-12-14,81.05 ,92.69 ,94.03 ,77.58 ,342.25K,-12.40%
2018-12-13,92.52 ,100.83 ,101.26 ,92.31 ,210.63K,-8.24%
2018-12-12,100.83 ,99.43 ,103.41 ,99.12 ,187.13K,0.73%
2018-12-11,100.09 ,106.75 ,106.92 ,96.69 ,240.08K,-6.24%
2018-12-10,106.76 ,109.00 ,110.86 ,104.04 ,221.92K,-2.06%
2018-12-09,109.00 ,102.58 ,112.56 ,101.44 ,434.31K,6.25%
2018-12-08,102.58 ,105.93 ,112.73 ,97.56 ,347.19K,-3.13%
2018-12-07,105.90 ,108.49 ,119.10 ,97.44 ,692.46K,-2.39%
2018-12-06,108.49 ,135.40 ,137.92 ,108.37 ,379.82K,-19.86%
2018-12-05,135.38 ,153.29 ,153.81 ,135.13 ,237.12K,-11.71%
2018-12-04,153.33 ,164.33 ,165.48 ,152.25 ,182.23K,-6.69%
2018-12-03,164.34 ,176.20 ,177.08 ,162.37 ,167.01K,-6.70%
2018-12-02,176.15 ,177.28 ,185.17 ,174.90 ,190.35K,-0.64%
2018-12-01,177.28 ,177.56 ,182.49 ,171.71 ,170.76K,-0.21%
2018-11-30,177.66 ,183.62 ,191.98 ,170.76 ,200.65K,-3.26%
2018-11-29,183.64 ,192.78 ,194.05 ,178.47 ,193.68K,-4.68%
2018-11-28,192.66 ,185.19 ,274.94 ,185.19 ,243.24K,4.03%
2018-11-27,185.20 ,299.07 ,316.82 ,176.26 ,98.64K,-38.07%
2018-11-26,299.06 ,326.49 ,345.66 ,290.20 ,313.98K,-8.39%
2018-11-25,326.45 ,368.73 ,375.19 ,311.45 ,253.65K,-11.47%
2018-11-24,368.73 ,373.04 ,393.27 ,368.73 ,192.73K,-1.16%
2018-11-23,373.04 ,397.79 ,397.80 ,324.40 ,196.54K,-5.40%
2018-11-22,394.34 ,395.28 ,398.95 ,331.60 ,174.29K,-0.25%
2018-11-21,395.33 ,357.65 ,395.37 ,319.88 ,181.11K,11.05%
2018-11-20,355.99 ,317.22 ,383.36 ,317.17 ,239.62K,12.22%
2018-11-19,317.22 ,363.42 ,363.74 ,247.94 ,116.47K,-12.59%
2018-11-18,362.92 ,289.84 ,367.79 ,287.59 ,105.21K,25.22%
2018-11-17,289.83 ,304.96 ,304.96 ,270.36 ,75.58K,-4.96%
2018-11-16,304.96 ,387.77 ,404.87 ,303.20 ,90.29K,-21.35%
2018-11-15,387.77 ,449.30 ,458.27 ,385.69 ,980.13K,-13.61%
2018-11-14,448.85 ,518.48 ,533.18 ,422.94 ,1.12M,-13.35%
2018-11-13,518.00 ,519.68 ,551.22 ,508.59 ,726.56K,-0.32%
2018-11-12,519.68 ,535.94 ,541.92 ,504.39 ,729.65K,-3.03%
2018-11-11,535.93 ,558.48 ,558.48 ,518.49 ,486.23K,-4.04%
2018-11-10,558.48 ,546.24 ,567.53 ,535.44 ,435.33K,2.24%
2018-11-09,546.23 ,578.05 ,602.52 ,531.16 ,646.04K,-5.50%
2018-11-08,578.05 ,620.61 ,624.32 ,575.43 ,559.54K,-6.86%
2018-11-07,620.61 ,632.86 ,644.44 ,610.52 ,620.91K,-1.95%
2018-11-06,632.93 ,563.28 ,634.87 ,555.77 ,647.61K,12.36%
2018-11-05,563.28 ,570.58 ,582.72 ,541.60 ,641.04K,-1.27%
2018-11-04,570.51 ,480.88 ,591.52 ,480.71 ,1.00M,18.68%
2018-11-03,480.73 ,465.44 ,487.15 ,459.05 ,306.37K,3.29%
2018-11-02,465.44 ,427.42 ,475.50 ,426.63 ,349.73K,8.90%
2018-11-01,427.42 ,427.13 ,429.00 ,424.37 ,140.71K,0.07%
2018-10-31,427.13 ,423.66 ,432.07 ,410.25 ,187.00K,0.82%
2018-10-30,423.64 ,418.27 ,425.08 ,417.48 ,139.76K,1.29%
2018-10-29,418.26 ,442.29 ,442.65 ,414.56 ,198.83K,-5.43%
2018-10-28,442.28 ,439.76 ,443.00 ,438.74 ,120.87K,0.57%
2018-10-27,439.76 ,443.55 ,443.99 ,438.53 ,130.94K,-0.85%
2018-10-26,443.55 ,445.15 ,449.76 ,441.27 ,159.35K,-0.36%
2018-10-25,445.16 ,447.57 ,449.92 ,443.71 ,123.21K,-0.55%
2018-10-24,447.63 ,448.22 ,455.66 ,446.89 ,135.62K,-0.16%
2018-10-23,448.34 ,455.79 ,457.42 ,443.71 ,151.32K,-1.64%
2018-10-22,455.79 ,455.24 ,459.97 ,449.21 ,161.12K,0.12%
2018-10-21,455.24 ,455.04 ,464.93 ,454.16 ,187.84K,0.04%
2018-10-20,455.08 ,446.24 ,458.03 ,442.14 ,160.18K,1.98%
